customer_id,subscription_id,amount,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_tenure_days,subscription_age_days,plan_value,days_since_failure,historical_recovery_rate,customer_segment,recovered
C5088,sub_5088,999,card,network,4,2,1,196,480,999,0,0.5,standard,0
C5089,sub_5089,999,card,network,1,0,4,260,764,999,15,0.143,standard,0
C5090,sub_5090,499,upi,network,1,13,2,1317,387,499,16,0.778,loyal,1
C5091,sub_5091,1499,card,bank_decline,4,7,6,1314,72,1499,8,0.5,new,0
C5092,sub_5092,1499,card,bank_decline,3,10,6,684,351,1499,20,0.579,new,0
C5093,sub_5093,499,card,network,4,7,0,897,301,499,9,0.8,loyal,1
C5094,sub_5094,999,card,network,4,7,6,817,535,999,5,0.5,new,1
C5095,sub_5095,799,card,insufficient_funds,2,0,6,777,226,799,15,0.111,loyal,0
C5096,sub_5096,799,card,card_expired,4,4,0,1071,271,799,2,0.714,standard,0
C5097,sub_5097,2499,card,card_expired,3,1,2,855,670,2499,21,0.333,loyal,0
C5098,sub_5098,1499,card,card_expired,3,6,6,196,158,1499,15,0.467,new,0
C5099,sub_5099,4999,netbanking,technical,4,0,0,133,839,4999,6,0.333,enterprise,1
C5100,sub_5100,999,card,insufficient_funds,2,11,0,1276,268,999,1,0.857,standard,1
C5101,sub_5101,299,card,card_expired,3,4,3,1113,735,299,12,0.5,new,0
C5102,sub_5102,1499,card,card_expired,3,10,6,306,74,1499,12,0.579,loyal,0
C5103,sub_5103,299,upi,insufficient_funds,1,0,1,100,288,299,17,0.25,new,0
C5104,sub_5104,799,upi,technical,2,0,5,337,340,799,6,0.125,standard,0
C5105,sub_5105,4999,upi,network,1,5,4,871,410,4999,4,0.5,standard,1
C5106,sub_5106,4999,card,bank_decline,1,11,1,879,83,4999,9,0.8,new,0
C5107,sub_5107,499,card,bank_decline,3,11,2,262,223,499,18,0.75,standard,0
C5108,sub_5108,4999,upi,technical,5,7,4,272,789,4999,19,0.571,standard,1
C5109,sub_5109,4999,card,insufficient_funds,5,8,3,319,831,4999,7,0.643,standard,1
C5110,sub_5110,4999,netbanking,insufficient_funds,4,9,1,670,397,4999,1,0.769,standard,0
C5111,sub_5111,2499,card,bank_decline,3,9,1,357,107,2499,2,0.769,loyal,0
C5112,sub_5112,299,card,bank_decline,2,10,3,689,248,299,11,0.688,standard,0
C5113,sub_5113,299,card,insufficient_funds,2,0,5,31,856,299,0,0.125,standard,0
C5114,sub_5114,1499,card,bank_decline,4,6,2,1404,827,1499,15,0.636,standard,1
C5115,sub_5115,299,upi,network,5,11,6,1338,732,299,0,0.6,standard,1
C5116,sub_5116,499,card,card_expired,5,6,4,514,776,499,9,0.538,new,0
C5117,sub_5117,4999,card,bank_decline,2,2,2,1208,640,4999,17,0.429,standard,0
C5118,sub_5118,4999,card,insufficient_funds,3,9,4,807,561,4999,10,0.625,new,0
C5119,sub_5119,499,upi,insufficient_funds,3,4,3,56,696,499,14,0.5,loyal,1
C5120,sub_5120,999,card,technical,1,7,5,434,582,999,7,0.533,new,0
C5121,sub_5121,999,netbanking,bank_decline,1,7,6,94,306,999,17,0.5,new,0
C5122,sub_5122,499,netbanking,technical,1,9,5,1064,577,499,9,0.588,standard,1
C5123,sub_5123,499,card,insufficient_funds,4,13,0,1176,267,499,16,0.875,standard,1
C5124,sub_5124,999,upi,technical,2,9,0,929,562,999,20,0.833,standard,1
C5125,sub_5125,1499,netbanking,network,4,13,5,20,343,1499,8,0.667,standard,0
C5126,sub_5126,2499,card,insufficient_funds,2,0,5,361,439,2499,5,0.125,enterprise,0
C5127,sub_5127,2499,card,insufficient_funds,4,10,3,708,164,2499,20,0.688,standard,0
C5128,sub_5128,299,card,bank_decline,1,5,1,225,861,299,14,0.667,new,1
C5129,sub_5129,1499,upi,technical,2,10,6,169,671,1499,19,0.579,loyal,1
C5130,sub_5130,1499,card,bank_decline,2,1,3,463,97,1499,8,0.286,loyal,1
C5131,sub_5131,299,upi,card_expired,3,7,2,891,428,299,7,0.667,new,0
C5132,sub_5132,2499,card,insufficient_funds,3,0,2,141,409,2499,2,0.2,new,1
C5133,sub_5133,1499,card,insufficient_funds,1,9,2,1497,797,1499,17,0.714,standard,0
C5134,sub_5134,2499,card,insufficient_funds,4,3,1,693,679,2499,18,0.571,standard,0
C5135,sub_5135,1499,upi,network,5,2,2,266,790,1499,18,0.429,standard,0
C5136,sub_5136,799,card,insufficient_funds,1,1,4,39,420,799,6,0.25,standard,0
C5137,sub_5137,499,upi,bank_decline,1,3,0,1435,141,499,10,0.667,enterprise,1
C5138,sub_5138,799,card,bank_decline,5,13,2,895,649,799,10,0.778,standard,0
C5139,sub_5139,2499,card,bank_decline,4,13,1,1299,197,2499,2,0.824,loyal,1
C5140,sub_5140,1499,card,insufficient_funds,5,1,4,1167,573,1499,0,0.25,new,0
C5141,sub_5141,1499,netbanking,insufficient_funds,4,13,6,1478,370,1499,7,0.636,standard,0
C5142,sub_5142,299,card,network,4,8,5,1335,315,299,11,0.562,loyal,0
C5143,sub_5143,299,upi,insufficient_funds,1,4,1,1151,107,299,21,0.625,new,0
C5144,sub_5144,1499,card,insufficient_funds,3,13,3,1278,720,1499,19,0.737,standard,0
C5145,sub_5145,4999,upi,network,2,3,0,1286,620,4999,15,0.667,standard,0
C5146,sub_5146,799,card,network,5,2,2,389,308,799,21,0.429,standard,0
C5147,sub_5147,999,card,card_expired,1,3,1,895,664,999,17,0.571,loyal,0
C5148,sub_5148,4999,card,insufficient_funds,1,2,3,1479,887,4999,11,0.375,standard,0
C5149,sub_5149,499,card,insufficient_funds,3,6,2,1302,649,499,20,0.636,loyal,0
C5150,sub_5150,999,card,network,5,1,4,166,854,999,20,0.25,standard,0
C5151,sub_5151,299,card,insufficient_funds,5,3,3,176,423,299,4,0.444,loyal,0
C5152,sub_5152,499,card,insufficient_funds,3,5,6,308,339,499,6,0.429,standard,0
C5153,sub_5153,799,netbanking,insufficient_funds,3,9,0,1115,759,799,21,0.833,new,0
C5154,sub_5154,1499,card,card_expired,2,12,6,596,597,1499,0,0.619,loyal,1
C5155,sub_5155,799,netbanking,network,5,1,5,946,545,799,11,0.222,new,0
C5156,sub_5156,999,card,technical,1,8,4,218,578,999,8,0.6,new,1
C5157,sub_5157,799,card,network,1,1,5,99,894,799,16,0.222,loyal,1
C5158,sub_5158,299,card,insufficient_funds,3,13,0,1158,619,299,21,0.875,new,0
C5159,sub_5159,2499,card,network,2,3,1,444,734,2499,7,0.571,new,1
C5160,sub_5160,1499,card,insufficient_funds,3,11,0,74,33,1499,4,0.857,new,0
C5161,sub_5161,1499,upi,insufficient_funds,5,10,5,331,650,1499,7,0.611,loyal,0
C5162,sub_5162,1499,upi,bank_decline,2,4,2,491,286,1499,15,0.556,new,0
C5163,sub_5163,299,card,insufficient_funds,5,4,2,613,111,299,7,0.556,standard,0
C5164,sub_5164,999,card,card_expired,2,4,4,1346,249,999,14,0.455,standard,0
C5165,sub_5165,1499,card,network,2,6,2,305,749,1499,7,0.636,standard,1
C5166,sub_5166,999,card,network,1,6,4,910,736,999,16,0.538,standard,1
C5167,sub_5167,2499,card,insufficient_funds,4,9,6,419,275,2499,1,0.556,loyal,0
C5168,sub_5168,799,card,insufficient_funds,5,6,2,752,173,799,7,0.636,loyal,0
C5169,sub_5169,999,card,insufficient_funds,5,11,6,451,377,999,6,0.6,loyal,0
C5170,sub_5170,799,card,technical,1,6,3,523,299,799,13,0.583,loyal,0
C5171,sub_5171,4999,upi,bank_decline,4,4,2,903,417,4999,14,0.556,standard,0
C5172,sub_5172,499,card,technical,1,4,6,888,705,499,15,0.385,new,0
C5173,sub_5173,499,card,insufficient_funds,4,10,3,210,298,499,19,0.688,standard,0
C5174,sub_5174,1499,netbanking,bank_decline,4,1,0,243,156,1499,17,0.5,standard,0
C5175,sub_5175,299,netbanking,card_expired,1,4,2,369,98,299,0,0.556,standard,0
C5176,sub_5176,999,card,card_expired,1,4,5,1350,616,999,14,0.417,new,0
C5177,sub_5177,299,card,technical,1,9,3,482,180,299,0,0.667,loyal,1
C5178,sub_5178,999,upi,card_expired,4,1,3,871,198,999,9,0.286,standard,0
C5179,sub_5179,799,card,technical,4,6,4,679,723,799,13,0.538,standard,0
C5180,sub_5180,499,card,bank_decline,1,9,1,537,84,499,7,0.769,enterprise,0
C5181,sub_5181,999,card,network,3,12,0,66,587,999,15,0.867,standard,1
C5182,sub_5182,799,card,card_expired,4,6,3,667,11,799,17,0.583,new,0
C5183,sub_5183,299,netbanking,insufficient_funds,2,13,6,1498,848,299,13,0.636,standard,0
C5184,sub_5184,999,upi,technical,4,8,0,1411,642,999,11,0.818,standard,1
C5185,sub_5185,999,netbanking,bank_decline,2,10,5,457,739,999,21,0.611,standard,1
C5186,sub_5186,1499,upi,network,2,3,6,804,600,1499,14,0.333,enterprise,0
C5187,sub_5187,4999,card,network,2,12,0,438,362,4999,5,0.867,loyal,1
C5188,sub_5188,1499,upi,network,2,3,0,1383,895,1499,14,0.667,loyal,0
C5189,sub_5189,2499,upi,insufficient_funds,3,1,6,836,707,2499,10,0.2,loyal,0
C5190,sub_5190,1499,card,network,2,1,0,1380,80,1499,0,0.5,standard,1
C5191,sub_5191,1499,card,bank_decline,2,9,5,1282,519,1499,20,0.588,loyal,1
C5192,sub_5192,2499,card,card_expired,4,8,5,498,488,2499,17,0.562,standard,0
C5193,sub_5193,1499,card,bank_decline,2,2,2,690,258,1499,13,0.429,new,1
C5194,sub_5194,999,card,network,4,12,2,858,411,999,14,0.765,enterprise,1
C5195,sub_5195,2499,card,insufficient_funds,1,3,3,380,877,2499,12,0.444,standard,0
C5196,sub_5196,4999,card,network,1,8,3,1249,78,4999,7,0.643,new,1
C5197,sub_5197,999,card,technical,5,7,6,853,835,999,20,0.5,loyal,0
C5198,sub_5198,499,card,network,3,8,4,318,630,499,12,0.6,standard,1
C5199,sub_5199,799,card,network,4,10,6,729,101,799,7,0.579,new,1
C5200,sub_5200,299,card,network,4,12,1,1234,275,299,15,0.812,standard,0
C5201,sub_5201,799,netbanking,bank_decline,1,10,1,640,755,799,3,0.786,standard,1
C5202,sub_5202,4999,card,network,5,12,1,1068,633,4999,7,0.812,standard,1
C5203,sub_5203,299,card,card_expired,3,12,4,1475,70,299,2,0.684,new,0
C5204,sub_5204,4999,card,bank_decline,5,5,0,509,133,4999,1,0.75,standard,0
C5205,sub_5205,999,upi,bank_decline,3,7,6,1493,836,999,18,0.5,standard,0
C5206,sub_5206,799,upi,network,3,2,5,627,142,799,9,0.3,standard,0
C5207,sub_5207,999,card,network,4,12,6,847,562,999,18,0.619,standard,0
C5208,sub_5208,4999,card,insufficient_funds,1,13,6,1161,896,4999,14,0.636,new,1
C5209,sub_5209,299,upi,network,4,12,0,111,150,299,5,0.867,standard,0
C5210,sub_5210,999,netbanking,card_expired,5,10,5,1055,40,999,4,0.611,standard,0
C5211,sub_5211,499,card,insufficient_funds,4,11,3,854,735,499,10,0.706,standard,0
C5212,sub_5212,999,card,insufficient_funds,1,11,5,986,855,999,2,0.632,loyal,1
C5213,sub_5213,2499,card,network,4,3,6,1429,464,2499,12,0.333,standard,0
C5214,sub_5214,4999,card,card_expired,1,3,4,732,210,4999,10,0.4,new,0
C5215,sub_5215,499,upi,network,1,7,0,1389,54,499,3,0.8,new,1
C5216,sub_5216,1499,netbanking,card_expired,2,5,6,855,820,1499,11,0.429,standard,0
C5217,sub_5217,799,netbanking,network,2,10,3,331,718,799,18,0.688,standard,0
C5218,sub_5218,999,upi,technical,1,10,3,982,806,999,19,0.688,standard,1
C5219,sub_5219,499,card,card_expired,1,13,4,293,709,499,9,0.7,standard,0
C5220,sub_5220,2499,netbanking,network,4,11,6,1349,390,2499,1,0.6,new,1
C5221,sub_5221,499,card,network,3,0,3,236,434,499,18,0.167,standard,1
C5222,sub_5222,299,card,insufficient_funds,1,4,1,753,344,299,12,0.625,enterprise,1
C5223,sub_5223,2499,upi,network,3,4,5,1231,658,2499,16,0.417,standard,1
C5224,sub_5224,799,card,network,4,8,4,23,91,799,0,0.6,standard,1
C5225,sub_5225,299,upi,bank_decline,4,4,0,740,37,299,6,0.714,standard,0
C5226,sub_5226,1499,netbanking,card_expired,2,13,3,764,865,1499,6,0.737,standard,0
C5227,sub_5227,499,upi,network,1,4,5,513,286,499,15,0.417,loyal,1
C5228,sub_5228,4999,upi,card_expired,5,6,6,1012,32,4999,14,0.467,new,0
C5229,sub_5229,4999,card,network,4,11,1,493,606,4999,16,0.8,standard,1
C5230,sub_5230,999,card,technical,5,5,3,567,359,999,8,0.545,standard,0
C5231,sub_5231,999,upi,network,2,0,5,420,208,999,6,0.125,loyal,1
C5232,sub_5232,999,card,bank_decline,1,4,4,940,391,999,4,0.455,new,0
C5233,sub_5233,1499,netbanking,bank_decline,2,5,2,1325,405,1499,5,0.6,standard,0
C5234,sub_5234,4999,card,network,2,8,1,274,551,4999,3,0.75,new,1
C5235,sub_5235,1499,card,network,4,9,0,620,838,1499,18,0.833,standard,0
C5236,sub_5236,299,card,insufficient_funds,4,7,4,346,793,299,14,0.571,standard,0
C5237,sub_5237,499,upi,bank_decline,1,5,6,373,744,499,14,0.429,standard,0
C5238,sub_5238,1499,upi,insufficient_funds,3,7,4,1457,443,1499,19,0.571,enterprise,0
C5239,sub_5239,799,netbanking,card_expired,2,2,5,1068,502,799,16,0.3,standard,1
C5240,sub_5240,999,card,bank_decline,4,2,4,1417,119,999,7,0.333,new,0
C5241,sub_5241,799,card,bank_decline,2,8,2,956,519,799,6,0.692,enterprise,0
C5242,sub_5242,1499,card,insufficient_funds,3,12,3,1003,604,1499,2,0.722,standard,1
C5243,sub_5243,499,card,insufficient_funds,4,7,1,1075,798,499,15,0.727,standard,0
C5244,sub_5244,299,card,bank_decline,2,0,1,982,42,299,19,0.25,standard,0
C5245,sub_5245,499,card,network,1,13,4,1234,776,499,15,0.7,loyal,1
C5246,sub_5246,1499,card,bank_decline,4,4,4,495,467,1499,10,0.455,standard,0
C5247,sub_5247,1499,card,network,5,10,6,160,80,1499,7,0.579,standard,0
C5248,sub_5248,2499,upi,network,3,12,1,737,896,2499,9,0.812,standard,1
C5249,sub_5249,299,upi,bank_decline,5,13,2,12,419,299,5,0.778,standard,0
C5250,sub_5250,299,card,insufficient_funds,1,1,1,80,370,299,3,0.4,loyal,0
C5251,sub_5251,299,card,network,5,2,6,85,172,299,9,0.273,standard,0
C5252,sub_5252,999,upi,network,5,9,5,125,66,999,5,0.588,standard,0
C5253,sub_5253,1499,upi,insufficient_funds,2,10,2,1063,75,1499,16,0.733,standard,0
C5254,sub_5254,499,upi,bank_decline,1,11,6,900,241,499,19,0.6,new,0
C5255,sub_5255,999,card,network,4,7,4,1402,263,999,4,0.571,loyal,0
C5256,sub_5256,299,card,network,5,2,3,441,417,299,0,0.375,standard,0
C5257,sub_5257,1499,netbanking,insufficient_funds,1,9,2,503,549,1499,19,0.714,standard,0
C5258,sub_5258,999,card,technical,4,9,3,740,892,999,6,0.667,standard,0
C5259,sub_5259,299,card,network,5,6,0,1173,715,299,5,0.778,loyal,1
C5260,sub_5260,299,netbanking,technical,1,8,1,1396,437,299,18,0.75,standard,1
C5261,sub_5261,1499,card,technical,3,2,6,1096,821,1499,18,0.273,new,0
C5262,sub_5262,4999,upi,insufficient_funds,1,11,1,765,502,4999,12,0.8,standard,0
C5263,sub_5263,2499,upi,bank_decline,1,0,1,1467,381,2499,3,0.25,loyal,0
C5264,sub_5264,999,card,card_expired,3,11,6,280,196,999,15,0.6,loyal,0
C5265,sub_5265,999,upi,insufficient_funds,2,11,6,711,380,999,16,0.6,standard,0
C5266,sub_5266,2499,card,insufficient_funds,1,9,5,377,37,2499,9,0.588,standard,0
C5267,sub_5267,2499,upi,bank_decline,5,11,0,257,138,2499,12,0.857,standard,0
C5268,sub_5268,4999,netbanking,bank_decline,2,12,5,600,850,4999,11,0.65,standard,0
C5269,sub_5269,799,netbanking,bank_decline,5,2,1,1150,176,799,14,0.5,standard,0
C5270,sub_5270,999,card,technical,1,7,0,486,510,999,11,0.8,new,1
C5271,sub_5271,299,upi,insufficient_funds,3,9,6,1230,93,299,21,0.556,new,0
C5272,sub_5272,499,netbanking,bank_decline,4,13,1,920,541,499,0,0.824,standard,1
C5273,sub_5273,799,upi,bank_decline,3,10,4,1063,878,799,1,0.647,standard,0
C5274,sub_5274,2499,card,network,3,8,0,372,412,2499,3,0.818,standard,1
C5275,sub_5275,999,card,network,4,7,1,1296,115,999,3,0.727,loyal,1
C5276,sub_5276,1499,upi,insufficient_funds,1,2,6,313,21,1499,10,0.273,standard,1
C5277,sub_5277,4999,card,bank_decline,5,4,4,563,681,4999,1,0.455,loyal,0
C5278,sub_5278,999,card,insufficient_funds,4,6,6,1177,93,999,4,0.467,loyal,0
C5279,sub_5279,799,netbanking,bank_decline,4,12,1,1038,286,799,11,0.812,loyal,0
C5280,sub_5280,2499,netbanking,network,3,12,6,456,759,2499,19,0.619,loyal,0
C5281,sub_5281,799,netbanking,insufficient_funds,2,8,6,403,483,799,17,0.529,loyal,0
C5282,sub_5282,799,card,card_expired,3,1,6,655,785,799,4,0.2,standard,0
C5283,sub_5283,4999,card,network,4,10,0,675,785,4999,1,0.846,standard,1
C5284,sub_5284,999,card,technical,5,6,0,98,595,999,16,0.778,loyal,1
C5285,sub_5285,499,card,network,5,9,3,371,842,499,17,0.667,standard,0
C5286,sub_5286,2499,netbanking,technical,1,6,0,240,33,2499,20,0.778,standard,0
C5287,sub_5287,1499,card,network,1,10,0,240,216,1499,9,0.846,new,1
C5288,sub_5288,2499,card,technical,5,3,5,536,250,2499,1,0.364,standard,0
C5289,sub_5289,799,card,card_expired,2,2,4,63,820,799,20,0.333,new,0
C5290,sub_5290,2499,card,network,3,3,5,1018,559,2499,6,0.364,standard,0
C5291,sub_5291,4999,upi,network,1,12,6,1010,227,4999,8,0.619,standard,1
C5292,sub_5292,499,upi,network,1,1,0,338,188,499,9,0.5,standard,0
C5293,sub_5293,499,card,card_expired,3,4,5,1314,724,499,21,0.417,standard,0
C5294,sub_5294,999,card,bank_decline,4,4,0,894,773,999,7,0.714,loyal,0
C5295,sub_5295,2499,card,insufficient_funds,4,11,2,478,14,2499,12,0.75,loyal,1
C5296,sub_5296,299,card,insufficient_funds,5,5,2,299,329,299,11,0.6,new,0
C5297,sub_5297,999,netbanking,card_expired,1,12,1,649,482,999,21,0.812,new,1
C5298,sub_5298,299,upi,insufficient_funds,2,13,5,1440,212,299,20,0.667,loyal,0
C5299,sub_5299,4999,card,card_expired,3,9,0,15,653,4999,13,0.833,standard,1
C5300,sub_5300,2499,upi,insufficient_funds,3,4,5,39,682,2499,2,0.417,standard,0
C5301,sub_5301,4999,card,bank_decline,1,8,6,625,755,4999,7,0.529,standard,0
C5302,sub_5302,499,card,technical,3,9,4,1379,707,499,14,0.625,loyal,0
C5303,sub_5303,2499,card,insufficient_funds,5,1,0,429,757,2499,17,0.5,standard,0
C5304,sub_5304,799,card,network,1,11,4,1123,329,799,16,0.667,standard,0
C5305,sub_5305,299,card,network,5,6,4,865,269,299,10,0.538,new,0
C5306,sub_5306,999,upi,card_expired,3,11,2,307,285,999,14,0.75,enterprise,0
C5307,sub_5307,999,netbanking,insufficient_funds,3,8,2,1363,767,999,6,0.692,loyal,0
C5308,sub_5308,999,card,technical,4,12,3,253,584,999,13,0.722,standard,0
C5309,sub_5309,2499,upi,card_expired,4,1,6,764,291,2499,10,0.2,enterprise,0
C5310,sub_5310,499,card,insufficient_funds,4,0,0,997,649,499,15,0.333,standard,0
C5311,sub_5311,1499,card,bank_decline,1,1,3,1016,211,1499,19,0.286,loyal,0
C5312,sub_5312,499,card,network,2,12,2,1282,240,499,18,0.765,loyal,0
C5313,sub_5313,4999,card,bank_decline,5,13,3,1061,2,4999,16,0.737,loyal,0
C5314,sub_5314,999,card,network,1,13,0,989,869,999,16,0.875,standard,1
C5315,sub_5315,2499,netbanking,card_expired,4,4,6,237,212,2499,3,0.385,new,0
C5316,sub_5316,499,netbanking,technical,3,3,3,466,677,499,4,0.444,new,1
C5317,sub_5317,799,card,bank_decline,1,4,6,526,107,799,18,0.385,new,0
C5318,sub_5318,4999,upi,bank_decline,1,11,1,562,33,4999,11,0.8,loyal,0
C5319,sub_5319,499,card,insufficient_funds,5,3,4,178,607,499,9,0.4,standard,0
C5320,sub_5320,999,upi,bank_decline,1,7,4,151,89,999,14,0.571,standard,0
C5321,sub_5321,799,card,card_expired,1,9,5,666,131,799,1,0.588,new,0
C5322,sub_5322,799,card,card_expired,1,5,0,1087,297,799,3,0.75,standard,0
C5323,sub_5323,1499,upi,network,4,6,4,1332,527,1499,3,0.538,standard,0
C5324,sub_5324,2499,card,network,5,9,1,1410,17,2499,12,0.769,standard,0
C5325,sub_5325,999,card,card_expired,1,11,2,726,114,999,1,0.75,standard,1
C5326,sub_5326,1499,card,network,4,2,0,1348,304,1499,0,0.6,new,1
C5327,sub_5327,299,card,bank_decline,4,7,0,689,634,299,14,0.8,new,0
C5328,sub_5328,499,card,bank_decline,2,2,5,715,88,499,16,0.3,enterprise,1
C5329,sub_5329,2499,card,technical,1,0,5,321,257,2499,5,0.125,standard,0
C5330,sub_5330,1499,upi,network,3,9,6,945,174,1499,15,0.556,standard,0
C5331,sub_5331,299,card,technical,1,6,4,472,278,299,2,0.538,loyal,1
C5332,sub_5332,4999,card,network,1,3,4,732,232,4999,9,0.4,standard,1
C5333,sub_5333,799,card,insufficient_funds,3,0,0,1405,576,799,8,0.333,standard,0
C5334,sub_5334,799,upi,bank_decline,5,13,5,824,61,799,7,0.667,standard,1
C5335,sub_5335,999,upi,network,5,11,1,461,845,999,19,0.8,new,1
C5336,sub_5336,799,card,network,4,13,0,1008,220,799,1,0.875,standard,1
C5337,sub_5337,999,card,network,2,1,5,1099,892,999,13,0.222,loyal,0
C5338,sub_5338,499,card,insufficient_funds,2,0,4,913,656,499,6,0.143,standard,0
C5339,sub_5339,299,card,bank_decline,4,3,1,72,322,299,10,0.571,standard,0
C5340,sub_5340,4999,card,network,1,1,3,346,272,4999,4,0.286,loyal,1
C5341,sub_5341,2499,card,network,3,6,4,201,851,2499,16,0.538,new,0
C5342,sub_5342,799,upi,card_expired,4,9,3,1434,896,799,1,0.667,standard,0
C5343,sub_5343,2499,card,network,5,2,5,474,551,2499,1,0.3,loyal,0
C5344,sub_5344,2499,upi,bank_decline,1,5,3,716,43,2499,7,0.545,standard,0
C5345,sub_5345,1499,card,technical,2,7,2,1353,815,1499,19,0.667,new,0
C5346,sub_5346,2499,card,bank_decline,2,4,1,1486,429,2499,0,0.625,standard,0
C5347,sub_5347,4999,upi,bank_decline,3,6,1,336,26,4999,3,0.7,loyal,0
C5348,sub_5348,2499,upi,insufficient_funds,1,8,5,1290,721,2499,10,0.562,loyal,1
C5349,sub_5349,499,card,bank_decline,5,13,2,1092,30,499,0,0.778,loyal,0
C5350,sub_5350,2499,upi,network,5,4,5,924,335,2499,11,0.417,new,0
C5351,sub_5351,499,card,network,2,1,2,259,68,499,7,0.333,standard,1
C5352,sub_5352,999,card,card_expired,3,12,3,1039,393,999,14,0.722,standard,0
C5353,sub_5353,299,upi,network,3,8,4,923,724,299,1,0.6,loyal,1
C5354,sub_5354,499,upi,technical,1,6,3,674,117,499,3,0.583,new,1
C5355,sub_5355,2499,card,card_expired,5,10,5,884,125,2499,3,0.611,new,0
C5356,sub_5356,799,netbanking,technical,4,13,6,323,861,799,16,0.636,new,0
C5357,sub_5357,499,upi,insufficient_funds,2,1,6,936,159,499,16,0.2,standard,0
C5358,sub_5358,4999,card,insufficient_funds,3,12,6,238,102,4999,2,0.619,standard,0
C5359,sub_5359,4999,card,bank_decline,2,8,0,436,527,4999,8,0.818,enterprise,1
C5360,sub_5360,499,card,network,2,8,5,747,249,499,15,0.562,new,0
C5361,sub_5361,1499,card,insufficient_funds,2,12,5,251,861,1499,0,0.65,standard,0
C5362,sub_5362,799,upi,card_expired,1,4,2,1371,148,799,2,0.556,standard,0
C5363,sub_5363,2499,card,technical,5,11,2,1330,510,2499,14,0.75,standard,0
C5364,sub_5364,1499,upi,bank_decline,4,7,0,716,828,1499,12,0.8,new,1
C5365,sub_5365,999,card,network,5,13,5,858,659,999,15,0.667,standard,0
C5366,sub_5366,4999,upi,insufficient_funds,1,6,5,444,27,4999,10,0.5,standard,0
C5367,sub_5367,2499,upi,card_expired,4,10,0,325,169,2499,19,0.846,loyal,0
C5368,sub_5368,499,upi,network,3,6,4,1441,113,499,2,0.538,standard,1
C5369,sub_5369,999,upi,insufficient_funds,4,5,3,625,822,999,3,0.545,standard,0
C5370,sub_5370,2499,netbanking,insufficient_funds,5,5,1,1430,182,2499,13,0.667,standard,0
C5371,sub_5371,999,card,network,2,12,3,109,51,999,18,0.722,standard,1
C5372,sub_5372,299,upi,insufficient_funds,1,11,5,168,345,299,0,0.632,standard,0
C5373,sub_5373,2499,netbanking,network,1,3,2,718,255,2499,15,0.5,new,0
C5374,sub_5374,999,card,card_expired,3,12,5,1175,148,999,21,0.65,new,0
C5375,sub_5375,499,card,network,1,8,6,641,408,499,12,0.529,standard,1
C5376,sub_5376,2499,netbanking,bank_decline,1,1,3,1261,810,2499,18,0.286,enterprise,0
C5377,sub_5377,4999,card,network,1,10,0,207,204,4999,5,0.846,enterprise,1
C5378,sub_5378,1499,card,technical,2,2,2,1285,883,1499,17,0.429,loyal,0
